t,p_x,p_y,p_z,v_x,v_y,v_z,a_lin_x,a_lin_y,a_lin_z,j_lin_x,j_lin_y,j_lin_z,heading,heading_rate,total_vel,total_acc,total_jerk,phi
6.424,-0.8211011145179087,0.983867465044589,1.0,-0.8115805814080731,0.14757156492234638,0.0,-0.3070659224158177,-0.6357631264636117,0.0,0.5685225202981475,-0.5771840278152734,0.0,0.0,0.0,0.8248881178028304,0.7060341590035594,0.810160020027661,1.390929159241387
6.426,-0.8227248890539529,0.9841613358789638,1.0,-0.8121935750344585,0.1462988850250948,0.0,-0.30592711740043166,-0.6369164084752914,0.0,0.5702822277633375,-0.5760970898058054,0.0,0.0,0.0,0.8252646648723309,0.7065790207372433,0.8106230173054756,1.3925793120916097
6.428,-0.8243498872972939,0.9844526590484312,1.0,-0.8128042875324705,0.1450239007412723,0.0,-0.3047847945799366,-0.6380675112468177,0.0,0.572040322470166,-0.5750047877726225,0.0,0.0,0.0,0.8256408066570967,0.7071236949189598,0.811086084514591,1.3942302176306862
6.43,-0.8259761046786417,0.9847414299485835,1.0,-0.8134127118697361,0.14374661644008632,0.0,-0.30363895719747597,-0.6392164240508271,0.0,0.5737967867898637,-0.573907122409523,0.0,0.0,0.0,0.826016543157128,0.7076681800846336,0.8115492207394148,1.3958818750480477
6.432,-0.8276035366146486,0.9850276439837733,1.0,-0.814018841020404,0.1424670365121977,0.0,-0.30248960853146045,-0.6403631361614025,0.0,0.575551603083972,-0.5728040944681453,0.0,0.0,0.0,0.8263918743724249,0.7082124747729195,0.8120124250601107,1.3975342835331253
6.434,-0.8292321785079197,0.9853112965671554,1.0,-0.8146226679652148,0.14118516536971892,0.0,-0.3013367518955886,-0.6415076368541864,0.0,0.5773047537045337,-0.5716957047580487,0.0,0.0,0.0,0.8267668003029872,0.7087565775251939,0.8124756965526134,1.399187442275348
6.436,-0.8308620257470302,0.9855923831207309,1.0,-0.8152241856915717,0.13990100744620806,0.0,-0.30018039063886276,-0.6426499154064993,0.0,0.5790562209942858,-0.5705819541467905,0.0,0.0,0.0,0.8271413209488148,0.7093004868855519,0.8129390342886441,1.4008413504641473
6.438,-0.8324930737065359,0.985870899075389,1.0,-0.8158233871936116,0.13861456719666745,0.0,-0.2990205281456096,-0.6437899610974549,0.0,0.5808059872868508,-0.5694628435600089,0.0,0.0,0.0,0.8275154363099076,0.7098442014008016,0.8134024373357291,1.4024960072889532
6.44,-0.834125317746989,0.9861468398709508,1.0,-0.8164202654722755,0.13732584909753848,0.0,-0.2978571678354967,-0.6449277632080769,0.0,0.5825540349069297,-0.5683383739814984,0.0,0.0,0.0,0.8278891463862663,0.7103877196204594,0.8138659047572135,1.4041514119391971
6.442,-0.8357587532149482,0.986420200956211,1.0,-0.8170148135353783,0.13603485764669976,0.0,-0.2966903131635524,-0.6460633110214133,0.0,0.5843003461704915,-0.5672085464532921,0.0,0.0,0.0,0.8282624511778901,0.710931040096744,0.8143294356122789,1.4058075636043088
6.444,-0.8373933754429962,0.9866909777889821,1.0,-0.8176070243976812,0.13474159736346114,0.0,-0.29551996762018085,-0.6471965938226557,0.0,0.5860449033849701,-0.5660733620757351,0.0,0.0,0.0,0.8286353506847796,0.7114741613845722,0.8147930289559583,1.4074644614737186
6.446,-0.8390291797497523,0.9869591658361365,1.0,-0.818196891080961,0.1334460727885593,0.0,-0.2943461347311793,-0.6483276008992543,0.0,0.5877876888494556,-0.5649328220075623,0.0,0.0,0.0,0.8290078449069342,0.7120170820415536,0.815256683839153,1.4091221047368576
6.448,-0.8406661614398869,0.9872247605736496,1.0,-0.8187844066140822,0.13214828848415358,0.0,-0.29316881805775513,-0.6494563215410358,0.0,0.5895286848548907,-0.5637869274659757,0.0,0.0,0.0,0.8293799338443546,0.7125598006279855,0.8157203993086494,1.410780492583157
6.45,-0.8423043158041328,0.9874877574866421,1.0,-0.8193695640330663,0.13084824903382325,0.0,-0.2919880211965434,-0.6505827450403188,0.0,0.5912678736842607,-0.5626356797267202,0.0,0.0,0.0,0.8297516174970402,0.7131023157068482,0.8161841744071343,1.4124396242020456
6.452,-0.8439436381193046,0.9877481520694238,1.0,-0.8199523563811637,0.1295459590425578,0.0,-0.2908037477796188,-0.6517068606920323,0.0,0.5930052376127932,-0.5614790801241551,0.0,0.0,0.0,0.8301228958649912,0.7136446258437993,0.8166480081732109,1.414099498782955
6.454,-0.8455841236483101,0.9880059398255354,1.0,-0.8205327767089249,0.12824142313675535,0.0,-0.28961600147451433,-0.6528286577938336,0.0,0.5947407589081518,-0.5603171300513312,0.0,0.0,0.0,0.8304937689482075,0.7141867296071694,0.8171118996414168,1.4157601155153154
6.456,-0.8472257676401656,0.9882611162677926,1.0,-0.8211108180742711,0.1269346459642153,0.0,-0.2884247859842345,-0.6539481256462244,0.0,0.5964744198306315,-0.559149830960063,0.0,0.0,0.0,0.8308642367466899,0.7147286255679575,0.8175758478422388,1.4174214735885582
6.458,-0.8488685653300092,0.9885136769183269,1.0,-0.8216864735425635,0.12562563219413428,0.0,-0.2872301050472713,-0.6550652535526676,0.0,0.5982062026333529,-0.5579771843610017,0.0,0.0,0.0,0.831234299260437,0.7152703122998236,0.8180398518021279,1.4190835721921127
6.46,-0.8505125119391194,0.9887636173086306,1.0,-0.8222597361866776,0.12431438651709777,0.0,-0.2860319624376168,-0.6561800308197083,0.0,0.599936089562464,-0.5567991918237071,0.0,0.0,0.0,0.83160395648945,0.7158117883790875,0.8185039105435197,1.42074641051541
6.462,-0.8521576026749265,0.9890109329795981,1.0,-0.8228305990870711,0.1230009136450755,0.0,-0.28483036196477773,-0.657292446757088,0.0,0.6016640628573325,-0.5556158549767181,0.0,0.0,0.0,0.8319732084337282,0.7163530523847201,0.8189680230848464,1.4224099877478804
6.464,-0.8538038327310307,0.9892556194815694,1.0,-0.8233990553318572,0.12168521831141368,0.0,-0.28362530747378806,-0.6584024906778658,0.0,0.6033901047507473,-0.5544271755076239,0.0,0.0,0.0,0.8323420550932719,0.7168941028983417,0.8194321884405563,1.4240743030789553
6.466,-0.8554511972872141,0.989497672374372,1.0,-0.8239650980168737,0.1203673052708306,0.0,-0.28241680284522436,-0.6595101518985336,0.0,0.6051141974691109,-0.5532331551631356,0.0,0.0,0.0,0.8327104964680807,0.7174349385042139,0.8198964056211274,1.425739355698064
6.468,-0.8570996915094602,0.9897370872273649,1.0,-0.8245287202457561,0.11904717929940666,0.0,-0.281204851995215,-0.6606154197391371,0.0,0.6068363232326447,-0.5520337957491522,0.0,0.0,0.0,0.8330785325581553,0.7179755577892377,0.8203606736330866,1.4274051447946374
6.47,-0.858749310549967,0.9899738596194803,1.0,-0.8250899151300072,0.1177248451945786,0.0,-0.27998945887545423,-0.6617182835233923,0.0,0.6085564642555832,-0.5508290991308311,0.0,0.0,0.0,0.8334461633634952,0.7185159593429462,0.820824991479024,1.4290716695581065
6.472,-0.8604000495471636,0.9902079851392664,1.0,-0.8256486757890689,0.11640030777513201,0.0,-0.2787706274732137,-0.662818732578806,0.0,0.6102746027463746,-0.5496190672326552,0.0,0.0,0.0,0.8338133888841006,0.7190561417575014,0.8212893581576102,1.430738929177902
6.474,-0.8620519036257247,0.9904394593849306,1.0,-0.8262049953503929,0.11507357188119492,0.0,-0.27754836181135467,-0.6639167562367913,0.0,0.6119907209078795,-0.5484037020385018,0.0,0.0,0.0,0.8341802091199715,0.7195961036276874,0.8217537726636124,1.4324069228434533
6.476,-0.86370486789659,0.990668277964382,1.0,-0.8267588669495126,0.11374464237422652,0.0,-0.27632266594833677,-0.66501234383279,0.0,0.6137048009375725,-0.5471830055917052,0.0,0.0,0.0,0.8345466240711076,0.7201358435509073,0.82221823398791,1.4340756497441918
6.478,-0.8653589374569767,0.9908944364952735,1.0,-0.827310283730114,0.11241352413701229,0.0,-0.27509354397823077,-0.6661054847063901,0.0,0.6154168250277426,-0.5459569799951273,0.0,0.0,0.0,0.8349126337375092,0.7206753601271779,0.8226827411175143,1.4357451090695477
6.48,-0.8670141073903996,0.9911179306050455,1.0,-0.8278592388441067,0.11108022207365306,0.0,-0.27386100003072683,-0.6671961682014447,0.0,0.6171267753656935,-0.5447256274112173,0.0,0.0,0.0,0.8352782381191766,0.7212146519591239,0.8231472930355803,1.4374153000089525
6.482,-0.8686703727666822,0.9913387559309672,1.0,-0.8284057254516948,0.10974474110955999,0.0,-0.2726250382711476,-0.6682843836661904,0.0,0.6188346341339421,-0.5434889500620816,0.0,0.0,0.0,0.835643437216109,0.7217537176519734,0.8236118887214255,1.4390862217518348
6.484,-0.8703277286419802,0.9915569081201805,1.0,-0.8289497367214496,0.10840708619144074,0.0,-0.27138566290045274,-0.6693701204533691,0.0,0.6205403835104267,-0.5422469502295424,0.0,0.0,0.0,0.8360082310283069,0.722292555813554,0.8240765271505477,1.4407578734876263
6.486,-0.8719861700587936,0.9917723828297418,1.0,-0.8294912658303795,0.10706726228729363,0.0,-0.27014287815525145,-0.6704533679203459,0.0,0.6222440056687044,-0.5409996302552028,0.0,0.0,0.0,0.8363726195557704,0.7228311650542869,0.824541207294639,1.442430254405758
6.488,-0.8736456920459852,0.9919851757266648,1.0,-0.8300303059640018,0.1057252743863977,0.0,-0.26889668830780994,-0.6715341154292287,0.0,0.623945482778154,-0.5397469925405093,0.0,0.0,0.0,0.8367366027984994,0.7233695439871823,0.8250059281216034,1.4441033636956602
6.49,-0.8753062896187956,0.9921952824879628,1.0,-0.8305668503164139,0.10438112749930399,0.0,-0.26764709766606076,-0.6726123523469875,0.0,0.6256447970041791,-0.5384890395468137,0.0,0.0,0.0,0.8371001807564936,0.7239076912278346,0.8254706885955736,1.4457772005467624
6.492,-0.8769679577788646,0.9924026988006919,1.0,-0.8311008920903646,0.10303482665782301,0.0,-0.266394110573608,-0.6736880680455758,0.0,0.6273419305084129,-0.5372257737954308,0.0,0.0,0.0,0.8374633534297531,0.7244456053944175,0.8259354876769261,1.4474517641484959
6.494,-0.8786306915142454,0.9926074203619927,1.0,-0.8316324244973263,0.1016863769150167,0.0,-0.26513773140973634,-0.67476125190205,0.0,0.6290368654489218,-0.5359571978677012,0.0,0.0,0.0,0.8378261208182781,0.7249832851076798,0.8264003243223004,1.4491270536902914
6.496,-0.880294485799423,0.9928094428791335,1.0,-0.8321614407575653,0.1003357833451878,0.0,-0.2638779645894179,-0.675831893298689,0.0,0.6307295839804071,-0.5346833144050499,0.0,0.0,0.0,0.8381884829220688,0.7255207289909397,0.8268651974846123,1.4508030683615796
6.498,-0.8819593355953306,0.993008762069552,1.0,-0.8326879341002128,0.09898305104387012,0.0,-0.2626148145633195,-0.6768999816231134,0.0,0.6324200682544106,-0.533404126109045,0.0,0.0,0.0,0.8385504397411248,0.7260579356700799,0.8273301061130722,1.45247980735179
6.5,-0.8836252358493701,0.9932053736608987,1.0,-0.833211897763338,0.09762818512781529,0.0,-0.2613482858178065,-0.6779655062684091,0.0,0.6341083004195217,-0.5321196357414543,0.0,0.0,0.0,0.8389119912754461,0.7265949037735444,0.8277950491532021,1.4541572698503538
6.502,-0.8852921814954284,0.9933992733910783,1.0,-0.8337333249940181,0.09627119073498377,0.0,-0.2600783828749503,-0.6790284566332445,0.0,0.6357942626215796,-0.5308298461243031,0.0,0.0,0.0,0.8392731375250327,0.7271316319323312,0.8282600255468505,1.4558354550467016
6.5040000000000004,-0.8869601674538957,0.9935904570082931,1.0,-0.8342522090484108,0.09491207302453271,0.0,-0.2588051102925329,-0.6800888221219938,0.0,0.6374779370038818,-0.5295347601399311,0.0,0.0,0.0,0.8396338784898854,0.727668118779991,0.8287250342322111,1.4575143621302646
6.506,-0.8886291886316815,0.9937789202710845,1.0,-0.8347685431918237,0.09355083717680636,0.0,-0.25752847266405376,-0.6811465921448536,0.0,0.6391593057073848,-0.5282343807310481,0.0,0.0,0.0,0.8399942141700031,0.7282043629526177,0.8291900741438358,1.4591939902904716
6.508,-0.8902992399222381,0.9939646589483759,1.0,-0.8352823206987882,0.09218748839332025,0.0,-0.25624847461873024,-0.6822017561179687,0.0,0.6408383508709183,-0.5269287109007869,0.0,0.0,0.0,0.840354144565386,0.7287403630888484,0.8296551442126562,1.4608743387167544
6.51,-0.8919703162055744,0.9941476688195152,1.0,-0.8357935348531297,0.09082203189675314,0.0,-0.2549651208215056,-0.6832543034635501,0.0,0.642515054631386,-0.5256177537127594,0.0,0.0,0.0,0.8407136696760346,0.7292761178298559,0.8301202433659958,1.462555406598543
6.5120000000000005,-0.8936424123482778,0.9943279456743164,1.0,-0.8363021789480394,0.08945447293093196,0.0,-0.25367841597304963,-0.6843042236099964,0.0,0.6441893991239757,-0.5243015122911088,0.0,0.0,0.0,0.8410727895019487,0.729811625819345,0.8305853705275892,1.4642371931252691
6.514,-0.895315523203529,0.9945054853131023,1.0,-0.8368082462861448,0.08808481676082255,0.0,-0.25238836480976545,-0.6853515059920143,0.0,0.6458613664823629,-0.5229799898205643,0.0,0.0,0.0,0.8414315040431282,0.7303468857035466,0.8310505246175967,1.4659196974863615
6.516,-0.8969896436111253,0.994680283546747,1.0,-0.8373117301795824,0.08671306867251327,0.0,-0.2510949721037884,-0.6863961400507412,0.0,0.6475309388389242,-0.5216531895464898,0.0,0.0,0.0,0.8417898132995729,0.7308818961312142,0.8315157045526227,1.4676029188712514
6.518,-0.8986647683974982,0.9948523361967179,1.0,-0.8378126239500691,0.08533923397320367,0.0,-0.2497982426629903,-0.6874381152338669,0.0,0.6491980983249426,-0.5203211147749367,0.0,0.0,0.0,0.8421477172712831,0.7314166557536199,0.8319809092457319,1.4692868564693697
6.5200000000000005,-0.9003408923757313,0.9950216390951175,1.0,-0.8383109209289727,0.08396331799119186,0.0,-0.24849818133098173,-0.6884774209957526,0.0,0.6508628270708154,-0.5189837688726948,0.0,0.0,0.0,0.8425052159582589,0.7319511632245476,0.8324461376064646,1.470971509470147
6.522,-0.9020180103455804,0.9951881880847266,1.0,-0.8388066144573845,0.08258532607586079,0.0,-0.24719479298711386,-0.6895140467975543,0.0,0.6525251072062641,-0.5176411552673423,0.0,0.0,0.0,0.8428623093605001,0.7324854172002894,0.8329113885408551,1.472656877063013
6.524,-0.9036961170934938,0.9953519790190453,1.0,-0.8392996978861892,0.08120526359766343,0.0,-0.24588808254647776,-0.690547982107344,0.0,0.6541849208605437,-0.5162932774472917,0.0,0.0,0.0,0.8432189974780065,0.7330194163396412,0.8333766609514464,1.4743429584373988
6.526,-0.9053752073926319,0.9955130077623359,1.0,-0.8397901645761388,0.07982313594810984,0.0,-0.24457805495990678,-0.6915792164002317,0.0,0.6558422501626529,-0.5149401389618413,0.0,0.0,0.0,0.8435752803107786,0.7335531593038979,0.8338419537373087,1.4760297527827348
6.5280000000000005,-0.9070552760028866,0.9956712701896647,1.0,-0.8402780078979218,0.07843894853975197,0.0,-0.24326471521397558,-0.6926077391584868,0.0,0.6574970772415433,-0.5135817434212199,0.0,0.0,0.0,0.843931157858816,0.7340866447568483,0.8343072657940548,1.4777172592884527
6.53,-0.9087363176708987,0.9958267621869443,1.0,-0.840763221232236,0.07705270680617252,0.0,-0.24194806833100313,-0.6936335398716595,0.0,0.6591493842263284,-0.5122180944966375,0.0,0.0,0.0,0.844286630122119,0.7346198713647711,0.8347725960138571,1.4794054771439806
6.532,-0.9104183271300839,0.9959794796509752,1.0,-0.8412457979698591,0.07566441620196457,0.0,-0.240628119369047,-0.6946566080367043,0.0,0.6607991532464979,-0.5108491959203249,0.0,0.0,0.0,0.8446416971006873,0.7351528377964297,0.8352379432854634,1.481094405538751
6.534,-0.9121012991006472,0.9961294184894883,1.0,-0.8417257315117211,0.07427408220272184,0.0,-0.23930487342190704,-0.6956769331581003,0.0,0.6624463664321253,-0.5094750514855847,0.0,0.0,0.0,0.844996358794521,0.7356855427230679,0.8357033064942155,1.4827840436621933
6.5360000000000005,-0.9137852282896077,0.9962765746211867,1.0,-0.8422030152689756,0.07288171030501982,0.0,-0.23797833561912074,-0.696694504747976,0.0,0.664091005914082,-0.5080956650468313,0.0,0.0,0.0,0.8453506152036202,0.7362179848184058,0.836168684522064,1.4844743907037394
6.538,-0.9154701093908145,0.9964209439757873,1.0,-0.84267764266307,0.07148730602640416,0.0,-0.2366485111259649,-0.6977093123262275,0.0,0.6657330538242452,-0.5067110405196384,0.0,0.0,0.0,0.8457044663279847,0.7367501627586336,0.8366340762475851,1.4861654458528184
6.54,-0.9171559370849719,0.9965625224940635,1.0,-0.843149607125819,0.07009087490537122,0.0,-0.2353154051434498,-0.6987213454206451,0.0,0.6673724922957145,-0.5053211818807783,0.0,0.0,0.0,0.8460579121676148,0.7372820752224093,0.8370994805459983,1.4878572082988613
6.542,-0.9188427060396577,0.9967013061278863,1.0,-0.8436189020994745,0.06869242250135414,0.0,-0.23397902290831854,-0.6997305935670333,0.0,0.6690093034630211,-0.5039260931682652,0.0,0.0,0.0,0.8464109527225102,0.7378137208908521,0.8375648962891817,1.4895496772312986
6.5440000000000005,-0.9205304109093456,0.9968372908402667,1.0,-0.8440855210367981,0.06729195439470577,0.0,-0.23263936969304289,-0.7007370463093341,0.0,0.6706434694623424,-0.5025257784813959,0.0,0.0,0.0,0.8467635879926712,0.738345098447539,0.8380303223456899,1.4912428518395617
6.546,-0.9222190463354232,0.9969704726053972,1.0,-0.8445494574011313,0.06588947618668453,0.0,-0.23129645080582215,-0.7017406931997484,0.0,0.672274972431712,-0.5011202419807932,0.0,0.0,0.0,0.8471158179780973,0.7388762065784996,0.838495757580769,1.49293673131308
6.548,-0.9239086069462169,0.9971008474086935,1.0,-0.8450107046664684,0.06448499349943476,0.0,-0.22995027159057624,-0.702741523798861,0.0,0.6739037945112372,-0.49970948788844116,0.0,0.0,0.0,0.847467642678789,0.7394070439722121,0.8389612008563757,1.494631314841284
6.55,-0.9255990873570124,0.9972284112468369,1.0,-0.8454692563175271,0.06307851197597099,0.0,-0.22860083742694245,-0.7037395276757618,0.0,0.6755299178433098,-0.4982935204877264,0.0,0.0,0.0,0.8478190620947462,0.7399376093195991,0.8394266510311912,1.496326601613605
6.5520000000000005,-0.9272904821700746,0.9973531601278154,1.0,-0.8459251058498202,0.06167003728016126,0.0,-0.22724815373027116,-0.7047346944081686,0.0,0.6771533245728213,-0.49687234412347564,0.0,0.0,0.0,0.848170076225969,0.7404679013140216,0.8398921069606394,1.4980225908194735
6.554,-0.9289827859746699,0.9974750900709654,1.0,-0.8463782467697262,0.060259575096710434,0.0,-0.2258922259516211,-0.7057270135825496,0.0,0.6787739968473743,-0.4954459632019948,0.0,0.0,0.0,0.8485206850724569,0.7409979186512756,0.8403575674969029,1.4997192816483191
6.556,-0.9306759933470894,0.9975941971070137,1.0,-0.8468286725945624,0.05884713113114011,0.0,-0.2245330595777517,-0.7067164747942488,0.0,0.6803919168175026,-0.4940143821911024,0.0,0.0,0.0,0.8488708886342106,0.741527660029588,0.8408230314889406,1.501416673289573
6.558,-0.9323700988506698,0.9977104772781189,1.0,-0.8472763768526546,0.05743271110977272,0.0,-0.22317066013111853,-0.707703067647606,0.0,0.6820070666368813,-0.4925776056201673,0.0,0.0,0.0,0.8492206869112293,0.7420571241496111,0.841288497782503,1.503114764932666
6.5600000000000005,-0.9340650970358153,0.9978239266379132,1.0,-0.8477213530834098,0.05601632077971279,0.0,-0.22180503316986638,-0.7086867817560824,0.0,0.6836194284625443,-0.49113563808014304,0.0,0.0,0.0,0.8495700799035139,0.7425863097144187,0.8417539652201497,1.5048135557670286
6.562,-0.935760982440019,0.9979345412515435,1.0,-0.8481635948373862,0.05459796590882979,0.0,-0.22043618428782358,-0.709667606742381,0.0,0.6852289844550976,-0.489688484223604,0.0,0.0,0.0,0.8499190676110636,0.7431152154295013,0.8422194326412655,1.5065130449820905
6.564,-0.9374577495878876,0.9980423171957132,1.0,-0.8486030956763659,0.05317765228573712,0.0,-0.21906411911449214,-0.7106455322385735,0.0,0.686835716778938,-0.4882361487647753,0.0,0.0,0.0,0.8502676500338786,0.7436438400027623,0.8426848988820775,1.5082132317672827
6.566,-0.9391553929911627,0.998147250558724,1.0,-0.8490398491734258,0.05175538571977497,0.0,-0.21768884331504174,-0.711620547886221,0.0,0.6884396076024678,-0.4867786364795677,0.0,0.0,0.0,0.8506158271719592,0.744172182144513,0.8431503627756718,1.509914115312036
6.5680000000000005,-0.9408539071487432,0.9982493374405167,1.0,-0.8494738489130085,0.05033117204099043,0.0,-0.21631036259030054,-0.712592643336498,0.0,0.6900406390983111,-0.48531595220560864,0.0,0.0,0.0,0.8509635990253053,0.744700240567468,0.8436158231520093,1.511615694805781
6.57,-0.9425532865467071,0.9983485739527128,1.0,-0.8499050884909938,0.04890501710011981,0.0,-0.21492868267674864,-0.7135618082503159,0.0,0.6916387934435295,-0.4838481008422749,0.0,0.0,0.0,0.8513109655939168,0.7452280139867415,0.8440812788379431,1.5133179694379477
6.572,-0.9442535256583372,0.9984449562186563,1.0,-0.8503335615147702,0.047476926768566685,0.0,-0.21354380934650602,-0.7145280322984467,0.0,0.6932340528198405,-0.4823750873507204,0.0,0.0,0.0,0.8516579268777937,0.7457555011198423,0.8445467286572346,1.5150209383979667
6.574,-0.9459546189441418,0.9985384803734542,1.0,-0.8507592616033062,0.046046906938383446,0.0,-0.2121557484073248,-0.7154913051616468,0.0,0.6948263994138347,-0.48089691675390656,0.0,0.0,0.0,0.8520044828769359,0.7462827006866694,0.8450121714305703,1.5167246008752684
6.5760000000000005,-0.9476565608518808,0.9986291425640187,1.0,-0.8511821823872217,0.04461496352224941,0.0,-0.21076450570257757,-0.716451616530781,0.0,0.696415815417194,-0.47941359413663026,0.0,0.0,0.0,0.8523506335913438,0.7468096114095086,0.8454776059755792,1.518428956059285
6.578,-0.9493593458165827,0.9987169389491076,1.0,-0.8516023175088582,0.04318110245345552,0.0,-0.20937008711125157,-0.7174089561069432,0.0,0.6980022830269048,-0.4779251246455555,0.0,0.0,0.0,0.852696379021017,0.7473362320130258,0.8459430311068477,1.5201340031394444
6.58,-0.9510629682605767,0.9988018656993661,1.0,-0.8520196606223512,0.04174532968587662,0.0,-0.2079724985479312,-0.7183633136015848,0.0,0.6995857844454825,-0.4764315134892338,0.0,0.0,0.0,0.8530417191659556,0.7478625612242653,0.8464084456359371,1.5218397413051787
6.582,-0.95276742259351,0.9988839189973677,1.0,-0.8524342053937012,0.040307651193956066,0.0,-0.20657174596279193,-0.7193146787366353,0.0,0.7011663018811859,-0.4749327659381361,0.0,0.0,0.0,0.8533866540261598,0.7483885977726445,0.846873848371401,1.523546169745918
6.5840000000000005,-0.9544727032123753,0.9989630950376553,1.0,-0.8528459455008444,0.03886807297268148,0.0,-0.20516783534158553,-0.7202630412446279,0.0,0.7027438175482374,-0.4734288873246743,0.0,0.0,0.0,0.8537311836016293,0.7489143403899491,0.8473392381188007,1.5252532876510938
6.586,-0.9561788045015308,0.9990393900267821,1.0,-0.8532548746337236,0.037426601037566565,0.0,-0.2037607727056309,-0.721208390868821,0.0,0.7043183136670396,-0.4719198830432296,0.0,0.0,0.0,0.8540753078923641,0.7494397878103283,0.8478046136807218,1.5269610942101353
6.588,-0.9578857208327283,0.9991128001833532,1.0,-0.8536609864943607,0.035983241424626375,0.0,-0.20235056411179864,-0.7221507173633249,0.0,0.7058897724643972,-0.47040575855017314,0.0,0.0,0.0,0.8544190268983645,0.749964938770292,0.8482699738567917,1.5286695886124733
6.59,-0.9595934465651357,0.999183321738066,1.0,-0.8540642747969264,0.03453800019035679,0.0,-0.200937215652499,-0.7230900104932245,0.0,0.7074581761737353,-0.46888651936388936,0.0,0.0,0.0,0.8547623406196303,0.7504897920087058,0.8487353174436957,1.5303787700475386
6.5920000000000005,-0.9613019760453617,0.9992509509337513,1.0,-0.8544647332678116,0.03309088341171226,0.0,-0.1995207334556686,-0.724026260034704,0.0,0.709023507035319,-0.46736217106479916,0.0,0.0,0.0,0.8551052490561615,0.7510143462667865,0.8492006432351931,1.5320886377047624
6.594,-0.9630113036074782,0.9993156840254144,1.0,-0.8548623556456988,0.03164189718608534,0.0,-0.19810112368475793,-0.724959455775169,0.0,0.7105857472964717,-0.46583271929538245,0.0,0.0,0.0,0.8554477522079581,0.7515386002880976,0.8496659500221342,1.5337991907735737
6.596,-0.9647214235730491,0.9993775172802757,1.0,-0.8552571356816329,0.03019104763128038,0.0,-0.1966783925387138,-0.7258895875133734,0.0,0.7121448792117986,-0.46429816976019495,0.0,0.0,0.0,0.8557898500750201,0.7520625528185457,0.8501312365924769,1.535510428443404
6.598,-0.9664323302511516,0.9994364469778118,1.0,-0.8556490671390924,0.028738340885493926,0.0,-0.1952525462519672,-0.726816645059542,0.0,0.7137008850434045,-0.46275852822589103,0.0,0.0,0.0,0.8561315426573477,0.7525862026063758,0.8505965017313036,1.5372223499036834
6.6000000000000005,-0.9681440179384038,0.9994924694097956,1.0,-0.8560381437940596,0.027283783107289145,0.0,-0.1938235910944161,-0.7277406182354956,0.0,0.7152537470611152,-0.4612138005212404,0.0,0.0,0.0,0.8564728299549407,0.7531095484021676,0.8510617442208364,1.5389349543438438
6.602,-0.9698564809189854,0.9995455808803381,1.0,-0.8564243594350923,0.025827380475576336,0.0,-0.19239153337141335,-0.728661496874773,0.0,0.7168034475426978,-0.45966399253714973,0.0,0.0,0.0,0.856813711967799,0.7536325889588298,0.8515269628404551,1.5406482409533138
6.604,-0.9715697134646686,0.999595777705928,1.0,-0.8568077078633947,0.024369139189584634,0.0,-0.19095637942374577,-0.7295792708227584,0.0,0.7183499687740829,-0.4581091102266753,0.0,0.0,0.0,0.8571541886959227,0.7541553230315977,0.8519921563667132,1.542362208921525
6.606,-0.9732837098348391,0.9996430562154728,1.0,-0.8571881828928875,0.022909065468841774,0.0,-0.18951813562762138,-0.730493929936804,0.0,0.7198932930495853,-0.4565491596050424,0.0,0.0,0.0,0.857494260139312,0.754677749378028,0.8524573235733542,1.5440768574379073
6.6080000000000005,-0.9749984642765253,0.9996874127503396,1.0,-0.8575657783502799,0.021447165553147202,0.0,-0.18807680839464944,-0.7314054640863549,0.0,0.7214334026721263,-0.45498414674965915,0.0,0.0,0.0,0.8578339262979668,0.7551998667579953,0.852922463231329,1.5457921856918926
6.61,-0.9767139710244189,0.9997288436643951,1.0,-0.8579404880751389,0.019983445702551356,0.0,-0.18663240417182675,-0.7323138631530721,0.0,0.7229702799534523,-0.4534140778001339,0.0,0.0,0.0,0.858173187171887,0.7557216739336861,0.8533875741088096,1.54750819287291
6.612,-0.9784302243009051,0.9997673453240462,1.0,-0.8583123059199613,0.018517912197328096,0.0,-0.18518492944151643,-0.733219117030959,0.0,0.7245039072143619,-0.4518389589582861,0.0,0.0,0.0,0.8585120427610723,0.7562431696695968,0.8538526549712101,1.54922487817039
6.614,-0.9801472183160882,0.9998029141082811,1.0,-0.8586812257502443,0.01705057133794987,0.0,-0.18373439072143022,-0.7341212156264849,0.0,0.7260342667849252,-0.4502587964881607,0.0,0.0,0.0,0.8588504930655233,0.7567643527325287,0.8543177045812003,1.5509422407737639
6.616,-0.9818649472678148,0.9998355464087085,1.0,-0.8590472414445549,0.015581429445064953,0.0,-0.18228079456461113,-0.7350201488587087,0.0,0.7275613410047049,-0.44867359671604046,0.0,0.0,0.0,0.8591885380852394,0.7572852218915831,0.8547827216987207,1.5526602798724618
6.618,-0.9835834053417035,0.9998652386295991,1.0,-0.8594103468946029,0.014110492859469474,0.0,-0.1808241475594124,-0.7359159066594052,0.0,0.7290851122229834,-0.44708336603045684,0.0,0.0,0.0,0.8595261778202214,0.7578057759181587,0.8552477050810039,1.5543789946559152
6.62,-0.9853025867111672,0.9998919871879248,1.0,-0.8597705360053088,0.012637767942085099,0.0,-0.1793644563294805,-0.7368084789731876,0.0,0.7306055627989803,-0.44548811088220264,0.0,0.0,0.0,0.8598634122704687,0.758326013585946,0.855712653482586,1.5560983843135534
